Image_ID,Mask_ID,Facemask_ID,Maskexists,Masknotexists,Face_Coordinates,Image_Coordinates,Image_CategoryID,Riskmask_ID,Non_riskmaskID,FileID,Maskweidth,Maskheight,Imagewidth,Imageheight,Mask_Price,Encryption_Key,Encryption_Method_SSN,Masked_Social_Security_Number,Masked_Credi_Number,Masked_DOB,Privacy_Policy_Reference_Number,Masked_Medical_Record,Data_Masking_Entity
100003,100003,,FALSE,FALSE,,,,137841,,,100023,98955,137539,137539,63382,137320,193022,599,193022,,,,
100004,100004,,FALSE,FALSE,,,,137842,,,100024,98956,137540,137540,63383,137321,193023,563,193023,,,,
100005,100005,,FALSE,FALSE,,,,137843,,,100025,98957,137541,137541,63384,137322,193024,323,193024,,,,
100006,100006,,FALSE,FALSE,,,,137844,,,100026,98958,137542,137542,63385,137323,193025,441,193025,,,,
100007,100007,,FALSE,FALSE,,,,137845,,,100027,98959,137543,137543,63386,137324,193026,958,193026,,,,
100008,100008,,FALSE,FALSE,,,,137846,,,100028,98960,137544,137544,63387,137325,193027,899,193027,,,,
100009,100009,,FALSE,FALSE,,,,137847,,,100029,98961,137545,137545,63388,137326,193028,909,193028,,,,
100010,100010,,FALSE,FALSE,,,,137848,,,100030,98962,137546,137546,63389,137327,193029,369,193029,,,,
100011,100011,,FALSE,FALSE,,,,137849,,,100031,98963,137547,137547,63390,137328,193030,571,193030,,,,
100012,100012,,FALSE,FALSE,,,,137850,,,100032,98964,137548,137548,63391,137329,193031,1083,193031,,,,
100013,100013,,FALSE,FALSE,,,,137851,,,100033,98965,137549,137549,63392,137330,193032,832,193032,,,,
100014,100014,,FALSE,FALSE,,,,137852,,,100034,98966,137550,137550,63393,137331,193033,726,193033,,,,
100015,100015,,FALSE,FALSE,,,,137853,,,100035,98967,137551,137551,63394,137332,193034,1163,193034,,,,
100016,100016,,FALSE,FALSE,,,,137854,,,100036,98968,137552,137552,63395,137333,193035,1294,193035,,,,
100017,100017,,FALSE,FALSE,,,,137855,,,100037,98969,137553,137553,63396,137334,193036,1473,193036,,,,
100018,100018,,FALSE,FALSE,,,,137856,,,100038,98970,137554,137554,63397,137335,193037,1127,193037,,,,
100019,100019,,FALSE,FALSE,,,,137857,,,100039,98971,137555,137555,63398,137336,193038,771,193038,,,,
100020,100020,,FALSE,FALSE,,,,137858,,,100040,98972,137556,137556,63399,137337,193039,435,193039,,,,
100021,100021,,FALSE,FALSE,,,,137859,,,100041,98973,137557,137557,63400,137338,193040,431,193040,,,,
100022,100022,,FALSE,FALSE,,,,137860,,,100042,98974,137558,137558,63401,137339,193041,369,193041,,,,
100023,100023,,FALSE,FALSE,,,,137861,,,100043,98975,137559,137559,63402,137340,193042,510,193042,,,,
100024,100024,,FALSE,FALSE,,,,137862,,,100044,98976,137560,137560,63403,137341,193043,499,193043,,,,
100025,100025,,FALSE,FALSE,,,,137863,,,100045,98977,137561,137561,63404,137342,193044,595,193044,,,,
100026,100026,,FALSE,FALSE,,,,137864,,,100046,98978,137562,137562,63405,137343,193045,908,193045,,,,
100027,100027,,FALSE,FALSE,,,,137865,,,100047,98979,137563,137563,63406,137344,193046,521,193046,,,,
100028,100028,,FALSE,FALSE,,,,137866,,,100048,98980,137564,137564,63407,137345,193047,581,193047,,,,
100029,100029,,FALSE,FALSE,,,,137867,,,100049,98981,137565,137565,63408,137346,193048,499,193048,,,,
100030,100030,,FALSE,FALSE,,,,137868,,,100050,98982,137566,137566,63409,137347,193049,499,193049,,,,
100031,100031,,FALSE,FALSE,,,,137869,,,100051,98983,137567,137567,63410,137348,193050,835,193050,,,,
100032,100032,,FALSE,FALSE,,,,137870,,,100052,98984,137568,137568,63411,137349,193051,292,193051,,,,
100033,100033,,FALSE,FALSE,,,,137871,,,100053,98985,137569,137569,63412,137350,193052,626,193052,,,,
100034,100034,,FALSE,FALSE,,,,137872,,,100054,98986,137570,137570,63413,137351,193053,499,193053,,,,
100035,100035,,FALSE,FALSE,,,,137873,,,100055,98987,137571,137571,63414,137352,193054,443,193054,,,,
100036,100036,,FALSE,FALSE,,,,137874,,,100056,98988,137572,137572,63415,137353,193055,636,193055,,,,
100037,100037,,FALSE,FALSE,,,,137875,,,100057,98989,137573,137573,63416,137354,193056,1163,193056,,,,
100038,100038,,FALSE,FALSE,,,,137876,,,100058,98990,137574,137574,63417,137355,193057,626,193057,,,,
100039,100039,,FALSE,FALSE,,,,137877,,,100059,98991,137575,137575,63418,137356,193058,563,193058,,,,
100040,100040,,FALSE,FALSE,,,,137878,,,100060,98992,137576,137576,63419,137357,193059,725,193059,,,,
100041,100041,,FALSE,FALSE,,,,137879,,,100061,98993,137577,137577,63420,137358,193060,908,193060,,,,
100042,100042,,FALSE,FALSE,,,,137880,,,100062,98994,137578,137578,63421,137359,193061,529,193061,,,,
100043,100043,,FALSE,FALSE,,,,137881,,,100063,98995,137579,137579,63422,137360,193062,623,193062,,,,
100044,100044,,FALSE,FALSE,,,,137882,,,100064,98996,137580,137580,63423,137361,193063,387,193063,,,,
100045,100045,,FALSE,FALSE,,,,137883,,,100065,98997,137581,137581,63424,137362,193064,852,193064,,,,
100046,100046,,FALSE,FALSE,,,,137884,,,100066,98998,137582,137582,63425,137363,193065,540,193065,,,,
100047,100047,,FALSE,FALSE,,,,137885,,,100067,98999,137583,137583,63426,137364,193066,540,193066,,,,
100048,100048,,FALSE,FALSE,,,,137886,,,100068,99000,137584,137584,63427,137365,193067,845,193067,,,,
100049,100049,,FALSE,FALSE,,,,137887,,,100069,99001,137585,137585,63428,137366,193068,1144,193068,,,,
100050,100050,,FALSE,FALSE,,,,137888,,,100070,99002,137586,137586,63429,137367,193069,428,193069,,,,
100051,100051,,FALSE,FALSE,,,,137889,,,100071,99003,137587,137587,63430,137368,193070,457,193070,,,,
100052,100052,,FALSE,FALSE,,,,137890,,,100072,99004,137588,137588,63431,137369,193071,487,193071,,,,
100053,100053,,FALSE,FALSE,,,,137891,,,100073,99005,137589,137589,63432,137370,193072,751,193072,,,,
100054,100054,,FALSE,FALSE,,,,137892,,,100074,99006,137590,137590,63433,137371,193073,510,193073,,,,
100055,100055,,FALSE,FALSE,,,,137893,,,100075,99007,137591,137591,63434,137372,193074,521,193074,,,,
100056,100056,,FALSE,FALSE,,,,137894,,,100076,99008,137592,137592,63435,137373,193075,457,193075,,,,
100057,100057,,FALSE,FALSE,,,,137895,,,100077,99009,137593,137593,63436,137374,193076,569,193076,,,,
100058,100058,,FALSE,FALSE,,,,137896,,,100078,99010,137594,137594,63437,137375,193077,441,193077,,,,
100059,100059,,FALSE,FALSE,,,,137897,,,100079,99011,137595,137595,63438,137376,193078,635,193078,,,,
100060,100060,,FALSE,FALSE,,,,137898,,,100080,99012,137596,137596,63439,137377,193079,564,193079,,,,
100061,100061,,FALSE,FALSE,,,,137899,,,100081,99013,137597,137597,63440,137378,193080,569,193080,,,,
100062,100062,,FALSE,FALSE,,,,137900,,,100082,99014,137598,137598,63441,137379,193081,498,193081,,,,
100063,100063,,FALSE,FALSE,,,,137901,,,100083,99015,137599,137599,63442,137380,193082,406,193082,,,,
100064,100064,,FALSE,FALSE,,,,137902,,,100084,99016,137600,137600,63443,137381,193083,387,193083,,,,
100065,100065,,FALSE,FALSE,,,,137903,,,100085,99017,137601,137601,63444,137382,193084,569,193084,,,,
100066,100066,,FALSE,FALSE,,,,137904,,,100086,99018,137602,137602,63445,137383,193085,406,193085,,,,
100067,100067,,FALSE,FALSE,,,,137905,,,100087,99019,137603,137603,63446,137384,193086,406,193086,,,,
100068,100068,,FALSE,FALSE,,,,137906,,,100088,99020,137604,137604,63447,137385,193087,641,193087,,,,
100069,100069,,FALSE,FALSE,,,,137907,,,100089,99021,137605,137605,63448,137386,193088,564,193088,,,,
100070,100070,,FALSE,FALSE,,,,137908,,,100090,99022,137606,137606,63449,137387,193089,1164,193089,,,,
100071,100071,,FALSE,FALSE,,,,137909,,,100091,99023,137607,137607,63450,137388,193090,0,193090,,,,
100072,100072,,FALSE,FALSE,,,,137910,,,100092,99024,137608,137608,63451,137389,193091,666,193091,,,,
100073,100073,,FALSE,FALSE,,,,137911,,,100093,99025,137609,137609,63452,137390,193092,626,193092,,,,
100074,100074,,FALSE,FALSE,,,,137912,,,100094,99026,137610,137610,63453,137391,193093,832,193093,,,,
100075,100075,,FALSE,FALSE,,,,137913,,,100095,99027,137611,137611,63454,137392,193094,1163,193094,,,,
100076,100076,,FALSE,FALSE,,,,137914,,,100096,99028,137612,137612,63455,137393,193095,626,193095,,,,
100077,100077,,FALSE,FALSE,,,,137915,,,100097,99029,137613,137613,63456,137394,193096,0,193096,,,,
100078,100078,,FALSE,FALSE,,,,137916,,,100098,99030,137614,137614,63457,137395,193097,499,193097,,,,
100079,100079,,FALSE,FALSE,,,,137917,,,100099,99031,137615,137615,63458,137396,193098,760,193098,,,,
100080,100080,,FALSE,FALSE,,,,137918,,,100100,99032,137616,137616,63459,137397,193099,349,193099,,,,
100081,100081,,FALSE,FALSE,,,,137919,,,100101,99033,137617,137617,63460,137398,193100,735,193100,,,,
100082,100082,,FALSE,FALSE,,,,137920,,,100102,99034,137618,137618,63461,137399,193101,376,193101,,,,
100083,100083,,FALSE,FALSE,,,,137921,,,100103,99035,137619,137619,63462,137400,193102,438,193102,,,,
100084,100084,,FALSE,FALSE,,,,137922,,,100104,99036,137620,137620,63463,137401,193103,499,193103,,,,
100085,100085,,FALSE,FALSE,,,,137923,,,100105,99037,137621,137621,63464,137402,193104,541,193104,,,,
100086,100086,,FALSE,FALSE,,,,137924,,,100106,99038,137622,137622,63465,137403,193105,908,193105,,,,
100087,100087,,FALSE,FALSE,,,,137925,,,100107,99039,137623,137623,63466,137404,193106,909,193106,,,,
100088,100088,,FALSE,FALSE,,,,137926,,,100108,99040,137624,137624,63467,137405,193107,859,193107,,,,
100089,100089,,FALSE,FALSE,,,,137927,,,100109,99041,137625,137625,63468,137406,193108,387,193108,,,,
100090,100090,,FALSE,FALSE,,,,137928,,,100110,99042,137626,137626,63469,137407,193109,387,193109,,,,
100091,100091,,FALSE,FALSE,,,,137929,,,100111,99043,137627,137627,63470,137408,193110,1315,193110,,,,
100092,100092,,FALSE,FALSE,,,,137930,,,100112,99044,137628,137628,63471,137409,193111,633,193111,,,,
100093,100093,,FALSE,FALSE,,,,137931,,,100113,99045,137629,137629,63472,137410,193112,593,193112,,,,
100094,100094,,FALSE,FALSE,,,,137932,,,100114,99046,137630,137630,63473,137411,193113,499,193113,,,,
100095,100095,,FALSE,FALSE,,,,137933,,,100115,99047,137631,137631,63474,137412,193114,776,193114,,,,
100096,100096,,FALSE,FALSE,,,,137934,,,100116,99048,137632,137632,63475,137413,193115,872,193115,,,,
100097,100097,,FALSE,FALSE,,,,137935,,,100117,99049,137633,137633,63476,137414,193116,486,193116,,,,
100098,100098,,FALSE,FALSE,,,,137936,,,100118,99050,137634,137634,63477,137415,193117,471,193117,,,,
100099,100099,,FALSE,FALSE,,,,137937,,,100119,99051,137635,137635,63478,137416,193118,435,193118,,,,
100100,100100,,FALSE,FALSE,,,,137938,,,100120,99052,137636,137636,63479,137417,193119,499,193119,,,,
100101,100101,,FALSE,FALSE,,,,137939,,,100121,99053,137637,137637,63480,137418,193120,725,193120,,,,
100102,100102,,FALSE,FALSE,,,,137940,,,100122,99054,137638,137638,63481,137419,193121,499,193121,,,,
100103,100103,,FALSE,FALSE,,,,137941,,,100123,99055,137639,137639,63482,137420,193122,649,193122,,,,
100104,100104,,FALSE,FALSE,,,,137942,,,100124,99056,137640,137640,63483,137421,193123,324,193123,,,,
100105,100105,,FALSE,FALSE,,,,137943,,,100125,99057,137641,137641,63484,137422,193124,318,193124,,,,
100106,100106,,FALSE,FALSE,,,,137944,,,100126,99058,137642,137642,63485,137423,193125,301,193125,,,,
100107,100107,,FALSE,FALSE,,,,137945,,,100127,99059,137643,137643,63486,137424,193126,376,193126,,,,
100108,100108,,FALSE,FALSE,,,,137946,,,100128,99060,137644,137644,63487,137425,193127,1075,193127,,,,
100109,100109,,FALSE,FALSE,,,,137947,,,100129,99061,137645,137645,63488,137426,193128,612,193128,,,,
100110,100110,,FALSE,FALSE,,,,137948,,,100130,99062,137646,137646,63489,137427,193129,499,193129,,,,
100111,100111,,FALSE,FALSE,,,,137949,,,100131,99063,137647,137647,63490,137428,193130,468,193130,,,,
100112,100112,,FALSE,FALSE,,,,137950,,,100132,99064,137648,137648,63491,137429,193131,499,193131,,,,
100113,100113,,FALSE,FALSE,,,,137951,,,100133,99065,137649,137649,63492,137430,193132,704,193132,,,,
100114,100114,,FALSE,FALSE,,,,137952,,,100134,99066,137650,137650,63493,137431,193133,726,193133,,,,
100115,100115,,FALSE,FALSE,,,,137953,,,100135,99067,137651,137651,63494,137432,193134,499,193134,,,,
100116,100116,,FALSE,FALSE,,,,137954,,,100136,99068,137652,137652,63495,137433,193135,569,193135,,,,
100117,100117,,FALSE,FALSE,,,,137955,,,100137,99069,137653,137653,63496,137434,193136,499,193136,,,,
100118,100118,,FALSE,FALSE,,,,137956,,,100138,99070,137654,137654,63497,137435,193137,460,193137,,,,
100119,100119,,FALSE,FALSE,,,,137957,,,100139,99071,137655,137655,63498,137436,193138,828,193138,,,,
100120,100120,,FALSE,FALSE,,,,137958,,,100140,99072,137656,137656,63499,137437,193139,650,193139,,,,
100121,100121,,FALSE,FALSE,,,,137959,,,100141,99073,137657,137657,63500,137438,193140,606,193140,,,,
100122,100122,,FALSE,FALSE,,,,137960,,,100142,99074,137658,137658,63501,137439,193141,735,193141,,,,
100123,100123,,FALSE,FALSE,,,,137961,,,100143,99075,137659,137659,63502,137440,193142,664,193142,,,,
100124,100124,,FALSE,FALSE,,,,137962,,,100144,99076,137660,137660,63503,137441,193143,458,193143,,,,
100125,100125,,FALSE,FALSE,,,,137963,,,100145,99077,137661,137661,63504,137442,193144,751,193144,,,,
100126,100126,,FALSE,FALSE,,,,137964,,,100146,99078,137662,137662,63505,137443,193145,460,193145,,,,
100127,100127,,FALSE,FALSE,,,,137965,,,100147,99079,137663,137663,63506,137444,193146,464,193146,,,,
100128,100128,,FALSE,FALSE,,,,137966,,,100148,99080,137664,137664,63507,137445,193147,735,193147,,,,
100129,100129,,FALSE,FALSE,,,,137967,,,100149,99081,137665,137665,63508,137446,193148,422,193148,,,,
100130,100130,,FALSE,FALSE,,,,137968,,,100150,99082,137666,137666,63509,137447,193149,376,193149,,,,
100131,100131,,FALSE,FALSE,,,,137969,,,100151,99083,137667,137667,63510,137448,193150,948,193150,,,,
100132,100132,,FALSE,FALSE,,,,137970,,,100152,99084,137668,137668,63511,137449,193151,1163,193151,,,,
100133,100133,,FALSE,FALSE,,,,137971,,,100153,99085,137669,137669,63512,137450,193152,1075,193152,,,,
100134,100134,,FALSE,FALSE,,,,137972,,,100154,99086,137670,137670,63513,137451,193153,563,193153,,,,
100135,100135,,FALSE,FALSE,,,,137973,,,100155,99087,137671,137671,63514,137452,193154,629,193154,,,,
100136,100136,,FALSE,FALSE,,,,137974,,,100156,99088,137672,137672,63515,137453,193155,491,193155,,,,
100137,100137,,FALSE,FALSE,,,,137975,,,100157,99089,137673,137673,63516,137454,193156,1315,193156,,,,
100138,100138,,FALSE,FALSE,,,,137976,,,100158,99090,137674,137674,63517,137455,193157,735,193157,,,,
100139,100139,,FALSE,FALSE,,,,137977,,,100159,99091,137675,137675,63518,137456,193158,715,193158,,,,
100140,100140,,FALSE,FALSE,,,,137978,,,100160,99092,137676,137676,63519,137457,193159,301,193159,,,,
100141,100141,,FALSE,FALSE,,,,137979,,,100161,99093,137677,137677,63520,137458,193160,499,193160,,,,
100142,100142,,FALSE,FALSE,,,,137980,,,100162,99094,137678,137678,63521,137459,193161,499,193161,,,,
100143,100143,,FALSE,FALSE,,,,137981,,,100163,99095,137679,137679,63522,137460,193162,535,193162,,,,
100144,100144,,FALSE,FALSE,,,,137982,,,100164,99096,137680,137680,63523,137461,193163,969,193163,,,,
100145,100145,,FALSE,FALSE,,,,137983,,,100165,99097,137681,137681,63524,137462,193164,558,193164,,,,
100146,100146,,FALSE,FALSE,,,,137984,,,100166,99098,137682,137682,63525,137463,193165,544,193165,,,,
100147,100147,,FALSE,FALSE,,,,137985,,,100167,99099,137683,137683,63526,137464,193166,1388,193166,,,,
100148,100148,,FALSE,FALSE,,,,137986,,,100168,99100,137684,137684,63527,137465,193167,1115,193167,,,,
100149,100149,,FALSE,FALSE,,,,137987,,,100169,99101,137685,137685,63528,137466,193168,704,193168,,,,
100150,100150,,FALSE,FALSE,,,,137988,,,100170,99102,137686,137686,63529,137467,193169,406,193169,,,,
100151,100151,,FALSE,FALSE,,,,137989,,,100171,99103,137687,137687,63530,137468,193170,499,193170,,,,
100152,100152,,FALSE,FALSE,,,,137990,,,100172,99104,137688,137688,63531,137469,193171,1125,193171,,,,
100153,100153,,FALSE,FALSE,,,,137991,,,100173,99105,137689,137689,63532,137470,193172,1221,193172,,,,
100154,100154,,FALSE,FALSE,,,,137992,,,100174,99106,137690,137690,63533,137471,193173,360,193173,,,,
100155,100155,,FALSE,FALSE,,,,137993,,,100175,99107,137691,137691,63534,137472,193174,357,193174,,,,
100156,100156,,FALSE,FALSE,,,,137994,,,100176,99108,137692,137692,63535,137473,193175,460,193175,,,,
100157,100157,,FALSE,FALSE,,,,137995,,,100177,99109,137693,137693,63536,137474,193176,376,193176,,,,
100158,100158,,FALSE,FALSE,,,,137996,,,100178,99110,137694,137694,63537,137475,193177,322,193177,,,,
100159,100159,,FALSE,FALSE,,,,137997,,,100179,99111,137695,137695,63538,137476,193178,0,193178,,,,
100160,100160,,FALSE,FALSE,,,,137998,,,100180,99112,137696,137696,63539,137477,193179,695,193179,,,,
100161,100161,,FALSE,FALSE,,,,137999,,,100181,99113,137697,137697,63540,137478,193180,807,193180,,,,
100162,100162,,FALSE,FALSE,,,,138000,,,100182,99114,137698,137698,63541,137479,193181,499,193181,,,,
100163,100163,,FALSE,FALSE,,,,138001,,,100183,99115,137699,137699,63542,137480,193182,626,193182,,,,
100164,100164,,FALSE,FALSE,,,,138002,,,100184,99116,137700,137700,63543,137481,193183,323,193183,,,,
100165,100165,,FALSE,FALSE,,,,138003,,,100185,99117,137701,137701,63544,137482,193184,292,193184,,,,
100166,100166,,FALSE,FALSE,,,,138004,,,100186,99118,137702,137702,63545,137483,193185,416,193185,,,,
100167,100167,,FALSE,FALSE,,,,138005,,,100187,99119,137703,137703,63546,137484,193186,499,193186,,,,
100168,100168,,FALSE,FALSE,,,,138006,,,100188,99120,137704,137704,63547,137485,193187,0,193187,,,,
100169,100169,,FALSE,FALSE,,,,138007,,,100189,99121,137705,137705,63548,137486,193188,434,193188,,,,
100170,100170,,FALSE,FALSE,,,,138008,,,100190,99122,137706,137706,63549,137487,193189,345,193189,,,,
100171,100171,,FALSE,FALSE,,,,138009,,,100191,99123,137707,137707,63550,137488,193190,563,193190,,,,
100172,100172,,FALSE,FALSE,,,,138010,,,100192,99124,137708,137708,63551,137489,193191,921,193191,,,,
100173,100173,,FALSE,FALSE,,,,138011,,,100193,99125,137709,137709,63552,137490,193192,1315,193192,,,,
100174,100174,,FALSE,FALSE,,,,138012,,,100194,99126,137710,137710,63553,137491,193193,1125,193193,,,,
100175,100175,,FALSE,FALSE,,,,138013,,,100195,99127,137711,137711,63554,137492,193194,416,193194,,,,
100176,100176,,FALSE,FALSE,,,,138014,,,100196,99128,137712,137712,63555,137493,193195,569,193195,,,,
100177,100177,,FALSE,FALSE,,,,138015,,,100197,99129,137713,137713,63556,137494,193196,463,193196,,,,
100178,100178,,FALSE,FALSE,,,,138016,,,100198,99130,137714,137714,63557,137495,193197,788,193197,,,,
100179,100179,,FALSE,FALSE,,,,138017,,,100199,99131,137715,137715,63558,137496,193198,499,193198,,,,
100180,100180,,FALSE,FALSE,,,,138018,,,100200,99132,137716,137716,63559,137497,193199,635,193199,,,,
100181,100181,,FALSE,FALSE,,,,138019,,,100201,99133,137717,137717,63560,137498,193200,0,193200,,,,
100182,100182,,FALSE,FALSE,,,,138020,,,100202,99134,137718,137718,63561,137499,193201,879,193201,,,,
100183,100183,,FALSE,FALSE,,,,138021,,,100203,99135,137719,137719,63562,137500,193202,496,193202,,,,
100184,100184,,FALSE,FALSE,,,,138022,,,100204,99136,137720,137720,63563,137501,193203,311,193203,,,,
100185,100185,,FALSE,FALSE,,,,138023,,,100205,99137,137721,137721,63564,137502,193204,1137,193204,,,,
100186,100186,,FALSE,FALSE,,,,138024,,,100206,99138,137722,137722,63565,137503,193205,1442,193205,,,,
100187,100187,,FALSE,FALSE,,,,138025,,,100207,99139,137723,137723,63566,137504,193206,0,193206,,,,
100188,100188,,FALSE,FALSE,,,,138026,,,100208,99140,137724,137724,63567,137505,193207,387,193207,,,,
100189,100189,,FALSE,FALSE,,,,138027,,,100209,99141,137725,137725,63568,137506,193208,776,193208,,,,
100190,100190,,FALSE,FALSE,,,,138028,,,100210,99142,137726,137726,63569,137507,193209,735,193209,,,,
100191,100191,,FALSE,FALSE,,,,138029,,,100211,99143,137727,137727,63570,137508,193210,725,193210,,,,
100192,100192,,FALSE,FALSE,,,,138030,,,100212,99144,137728,137728,63571,137509,193211,543,193211,,,,
100193,100193,,FALSE,FALSE,,,,138031,,,100213,99145,137729,137729,63572,137510,193212,726,193212,,,,
100194,100194,,FALSE,FALSE,,,,138032,,,100214,99146,137730,137730,63573,137511,193213,909,193213,,,,
100195,100195,,FALSE,FALSE,,,,138033,,,100215,99147,137731,137731,63574,137512,193214,301,193214,,,,
100196,100196,,FALSE,FALSE,,,,138034,,,100216,99148,137732,137732,63575,137513,193215,758,193215,,,,
100197,100197,,FALSE,FALSE,,,,138035,,,100217,99149,137733,137733,63576,137514,193216,496,193216,,,,
100198,100198,,FALSE,FALSE,,,,138036,,,100218,99150,137734,137734,63577,137515,193217,721,193217,,,,
100199,100199,,FALSE,FALSE,,,,138037,,,100219,99151,137735,137735,63578,137516,193218,1352,193218,,,,
100200,100200,,FALSE,FALSE,,,,138038,,,100220,99152,137736,137736,63579,137517,193219,1163,193219,,,,
100201,100201,,FALSE,FALSE,,,,138039,,,100221,99153,137737,137737,63580,137518,193220,301,193220,,,,
100202,100202,,FALSE,FALSE,,,,138040,,,100222,99154,137738,137738,63581,137519,193221,899,193221,,,,
100203,100203,,FALSE,FALSE,,,,138041,,,100223,99155,137739,137739,63582,137520,193222,599,193222,,,,
100204,100204,,FALSE,FALSE,,,,138042,,,100224,99156,137740,137740,63583,137521,193223,599,193223,,,,
100205,100205,,FALSE,FALSE,,,,138043,,,100225,99157,137741,137741,63584,137522,193224,499,193224,,,,
100206,100206,,FALSE,FALSE,,,,138044,,,100226,99158,137742,137742,63585,137523,193225,1044,193225,,,,
100207,100207,,FALSE,FALSE,,,,138045,,,100227,99159,137743,137743,63586,137524,193226,1099,193226,,,,
100208,100208,,FALSE,FALSE,,,,138046,,,100228,99160,137744,137744,63587,137525,193227,635,193227,,,,
100209,100209,,FALSE,FALSE,,,,138047,,,100229,99161,137745,137745,63588,137526,193228,735,193228,,,,
100210,100210,,FALSE,FALSE,,,,138048,,,100230,99162,137746,137746,63589,137527,193229,487,193229,,,,
100211,100211,,FALSE,FALSE,,,,138049,,,100231,99163,137747,137747,63590,137528,193230,568,193230,,,,
100212,100212,,FALSE,FALSE,,,,138050,,,100232,99164,137748,137748,63591,137529,193231,735,193231,,,,
100213,100213,,FALSE,FALSE,,,,138051,,,100233,99165,137749,137749,63592,137530,193232,499,193232,,,,
100214,100214,,FALSE,FALSE,,,,138052,,,100234,99166,137750,137750,63593,137531,193233,759,193233,,,,
100215,100215,,FALSE,FALSE,,,,138053,,,100235,99167,137751,137751,63594,137532,193234,1315,193234,,,,
100216,100216,,FALSE,FALSE,,,,138054,,,100236,99168,137752,137752,63595,137533,193235,569,193235,,,,
100217,100217,,FALSE,FALSE,,,,138055,,,100237,99169,137753,137753,63596,137534,193236,499,193236,,,,
100218,100218,,FALSE,FALSE,,,,138056,,,100238,99170,137754,137754,63597,137535,193237,499,193237,,,,
100219,100219,,FALSE,FALSE,,,,138057,,,100239,99171,137755,137755,63598,137536,193238,870,193238,,,,
100220,100220,,FALSE,FALSE,,,,138058,,,100240,99172,137756,137756,63599,137537,193239,1234,193239,,,,
100221,100221,,FALSE,FALSE,,,,138059,,,100241,99173,137757,137757,63600,137538,193240,487,193240,,,,
100222,100222,,FALSE,FALSE,,,,138060,,,100242,99174,137758,137758,63601,137539,193241,680,193241,,,,
100223,100223,,FALSE,FALSE,,,,138061,,,100243,99175,137759,137759,63602,137540,193242,487,193242,,,,
100224,100224,,FALSE,FALSE,,,,138062,,,100244,99176,137760,137760,63603,137541,193243,409,193243,,,,
100225,100225,,FALSE,FALSE,,,,138063,,,100245,99177,137761,137761,63604,137542,193244,461,193244,,,,
100226,100226,,FALSE,FALSE,,,,138064,,,100246,99178,137762,137762,63605,137543,193245,654,193245,,,,
100227,100227,,FALSE,FALSE,,,,138065,,,100247,99179,137763,137763,63606,137544,193246,521,193246,,,,
100228,100228,,FALSE,FALSE,,,,138066,,,100248,99180,137764,137764,63607,137545,193247,460,193247,,,,
100229,100229,,FALSE,FALSE,,,,138067,,,100249,99181,137765,137765,63608,137546,193248,436,193248,,,,
100230,100230,,FALSE,FALSE,,,,138068,,,100250,99182,137766,137766,63609,137547,193249,471,193249,,,,
100231,100231,,FALSE,FALSE,,,,138069,,,100251,99183,137767,137767,63610,137548,193250,301,193250,,,,
100232,100232,,FALSE,FALSE,,,,138070,,,100252,99184,137768,137768,63611,137549,193251,969,193251,,,,
100233,100233,,FALSE,FALSE,,,,138071,,,100253,99185,137769,137769,63612,137550,193252,872,193252,,,,
100234,100234,,FALSE,FALSE,,,,138072,,,100254,99186,137770,137770,63613,137551,193253,912,193253,,,,
100235,100235,,FALSE,FALSE,,,,138073,,,100255,99187,137771,137771,63614,137552,193254,923,193254,,,,
100236,100236,,FALSE,FALSE,,,,138074,,,100256,99188,137772,137772,63615,137553,193255,499,193255,,,,
100237,100237,,FALSE,FALSE,,,,138075,,,100257,99189,137773,137773,63616,137554,193256,499,193256,,,,
100238,100238,,FALSE,FALSE,,,,138076,,,100258,99190,137774,137774,63617,137555,193257,499,193257,,,,
100239,100239,,FALSE,FALSE,,,,138077,,,100259,99191,137775,137775,63618,137556,193258,1125,193258,,,,
100240,100240,,FALSE,FALSE,,,,138078,,,100260,99192,137776,137776,63619,137557,193259,499,193259,,,,
100241,100241,,FALSE,FALSE,,,,138079,,,100261,99193,137777,137777,63620,137558,193260,499,193260,,,,
100242,100242,,FALSE,FALSE,,,,138080,,,100262,99194,137778,137778,63621,137559,193261,499,193261,,,,
100243,100243,,FALSE,FALSE,,,,138081,,,100263,99195,137779,137779,63622,137560,193262,435,193262,,,,
100244,100244,,FALSE,FALSE,,,,138082,,,100264,99196,137780,137780,63623,137561,193263,569,193263,,,,
100245,100245,,FALSE,FALSE,,,,138083,,,100265,99197,137781,137781,63624,137562,193264,832,193264,,,,
100246,100246,,FALSE,FALSE,,,,138084,,,100266,99198,137782,137782,63625,137563,193265,499,193265,,,,
100247,100247,,FALSE,FALSE,,,,138085,,,100267,99199,137783,137783,63626,137564,193266,376,193266,,,,
100248,100248,,FALSE,FALSE,,,,138086,,,100268,99200,137784,137784,63627,137565,193267,330,193267,,,,
100249,100249,,FALSE,FALSE,,,,138087,,,100269,99201,137785,137785,63628,137566,193268,510,193268,,,,
100250,100250,,FALSE,FALSE,,,,138088,,,100270,99202,137786,137786,63629,137567,193269,541,193269,,,,
100251,100251,,FALSE,FALSE,,,,138089,,,100271,99203,137787,137787,63630,137568,193270,562,193270,,,,
100252,100252,,FALSE,FALSE,,,,138090,,,100272,99204,137788,137788,63631,137569,193271,565,193271,,,,
